index,Median household income_value,Social associations_value,Access to exercise opportunities_value,Limited access to healthy foods_value,Long commute – driving alone_value,Rural_value,not proficient in English_value
"Charlottesville city,VA",47977.0,20.60218469,1.0,0.0323763823,0.11900000000000001,0.0,0.0305389639
"Chesapeake city,VA",71998.0,10.364058802999999,0.865495997,0.049172248200000004,0.39799999999999996,0.0762705381,0.006783229599999999
"Colonial Heights city,VA",52673.0,15.151515152,0.912067084,0.029647053700000002,0.26,0.0,0.0172664486
"Covington city,VA",37904.0,40.650406504,1.0,0.09800821929999999,0.184,0.0,0.0
"Danville city,VA",35220.0,22.337341380999998,0.85207293,0.05795227309999999,0.165,0.0451515503,0.007077194300000001
"Emporia city,VA",33499.0,27.292576419,0.7008604690000001,0.0059553503,0.255,0.0631010629,0.015200456000000001
"Fairfax city,VA",94701.0,29.983758796999997,1.0,0.0015665054,0.486,0.0,0.07229460730000001
"Franklin city,VA",40247.0,18.845700824,0.8250990445,0.28404502379999996,0.34700000000000003,0.0325099045,0.0
"Fredericksburg city,VA",53714.0,12.803186571,1.0,0.019591476899999998,0.316,0.011652804099999999,0.021849259399999998
"Galax city,VA",35221.0,23.141452126,0.7337404147,0.011883732,0.19,0.1371769384,0.0339425587
"Hampton city,VA",50294.0,9.9667287144,0.86580663,0.10314014460000001,0.258,0.002488431,0.0089855592
"Harrisonburg city,VA",41636.0,15.417412159000001,0.7908778673000001,0.0110656151,0.114,0.0,0.075150706
"Hopewell city,VA",40126.0,19.215300742,0.9105395954000001,0.12895960880000001,0.308,0.0,0.0125278127
"Lexington city,VA",45331.0,30.29468466,1.0,0.011813413500000002,0.285,0.0,0.007139734799999999
"Lynchburg city,VA",41586.0,17.290632988,0.9167240101999999,0.0864866033,0.122,0.026916155,0.0132051524
"Manassas city,VA",72396.0,11.493151997,1.0,0.009667252099999999,0.537,0.0,0.09766566859999999
"Manassas Park city,VA",75994.0,5.0871168765,1.0,0.1097760716,0.58,0.0,0.1222570533
"Martinsville city,VA",34262.0,30.78050568,0.7909702626,0.1012269447,0.142,0.0,0.0073616718000000005
"Newport News city,VA",50149.0,10.910985004,0.9938357339,0.0632267991,0.26899999999999996,0.0002822061,0.0210764064
"Norfolk city,VA",45809.0,10.714590106000001,0.9547287307,0.0827966012,0.256,0.0,0.013700963500000002
"Norton city,VA",30587.0,15.23229246,1.0,0.0218978342,0.188,0.0257705912,0.013266998300000001
"Petersburg city,VA",34238.0,15.703420882,0.9254164095999999,0.2053627139,0.28300000000000003,0.021067242400000002,0.013476273700000001
"Poquoson city,VA",90119.0,6.6340492578,0.94,0.0501511827,0.294,0.0650205761,0.004144004099999999
"Portsmouth city,VA",46617.0,11.01859648,0.9808761187,0.0393874836,0.353,0.0,0.0060910391
"Radford city,VA",35655.0,14.365339309000001,0.8634812287000001,0.0713283007,0.138,0.0293149683,0.0029931158
"Richmond city,VA",42336.0,14.980321305,0.9548121089,0.07834600309999999,0.209,0.0,0.0264611363
"Roanoke city,VA",38238.0,17.217734266,0.977698079,0.0774624909,0.221,6.18353e-05,0.0200406654
"Salem city,VA",57897.0,21.626297578000003,0.908354165,0.115886987,0.21899999999999997,0.0,0.0079889577
"Staunton city,VA",46237.0,23.345347313,1.0,0.015092314099999999,0.233,0.036932536,0.0055834242
"Suffolk city,VA",65025.0,12.817458967,0.7723709878,0.0573074042,0.462,0.21632677190000002,0.0048614188000000004
"Virginia Beach city,VA",70596.0,7.2446962418,0.963985808,0.026147008700000002,0.312,0.0153449591,0.0137343425
"Waynesboro city,VA",41255.0,20.008375599,0.8019137389,0.0356350576,0.285,0.0252784919,0.0151241987
"Williamsburg city,VA",49231.0,13.951634334000001,0.9968723344,0.0395338816,0.185,0.0,0.0090145885
"Winchester city,VA",46093.0,20.524849729,0.991146052,0.0305357368,0.258,0.0,0.061990914800000005
"Adams,WA",48698.0,13.503687545,0.6248932079999999,0.0746280123,0.242,0.4015912003,0.1836267606
"Asotin,WA",46121.0,11.309658447999999,0.9795125561,0.057153177,0.066,0.0665495075,0.0021063718
"Benton,WA",63474.0,8.8802946787,0.7964287549,0.0441790945,0.20199999999999999,0.10571022449999999,0.0392907435
"Chelan,WA",51930.0,14.938395643,0.8951044125,0.0604379838,0.16399999999999998,0.2722454557,0.0596084389
"Clallam,WA",49502.0,10.478186321,0.7672259256999999,0.08836124990000001,0.192,0.354531959,0.009714186999999999
"Clark,WA",68937.0,7.0729822958,0.9592489239,0.0461900195,0.33899999999999997,0.137684754,0.028705821
"Columbia,WA",47894.0,20.283975659,0.7273173124,0.1066304391,0.361,0.3425698872,0.015307468999999999
"Cowlitz,WA",51772.0,10.051416863,0.8042085734000001,0.0860069539,0.268,0.2865149888,0.015555234
"Douglas,WA",52363.0,8.6347264025,0.8401290625,0.17005696899999997,0.159,0.26595717,0.078111588
"Ferry,WA",40581.0,9.2323925086,0.5980664813000001,0.2612197987,0.335,1.0,0.0082169269
"Franklin,WA",56940.0,6.6436204353,0.7337998796999999,0.0841607907,0.17300000000000001,0.133336745,0.1442507919
"Garfield,WA",51922.0,13.519603425,0.7793468667,0.3782821687,0.337,1.0,0.0033898305
"Grant,WA",48997.0,9.7577713679,0.7436938959,0.0955787412,0.192,0.3874887792,0.1311583768
"Grays Harbor,WA",48210.0,12.935519249,0.8348695688,0.118842614,0.331,0.40112916740000004,0.0226708121
"Island,WA",64475.0,9.4300993883,0.8907599419,0.07753254849999999,0.331,0.46895778670000005,0.0083611155
"Jefferson,WA",53345.0,11.488216372,0.8008168184000001,0.0825215642,0.23199999999999998,0.5746853239999999,0.0064227392
"King,WA",85907.0,9.2436677097,0.9779386294,0.0277634213,0.413,0.0320714729,0.0477677924
"Kitsap,WA",68706.0,8.4188351254,0.8474194948,0.0749926125,0.317,0.167417265,0.0060013025
"Kittitas,WA",50410.0,9.706718435800001,0.6767200293000001,0.1049612086,0.244,0.40056214100000004,0.0125405724
"Klickitat,WA",50691.0,10.93883763,0.7391475539,0.12589773029999998,0.29100000000000004,0.6021261935,0.0306739196
"Lewis,WA",47127.0,10.147334019,0.6079915181000001,0.0839848926,0.349,0.6065469485,0.0224208326
"Lincoln,WA",53886.0,21.315763976,0.5139072847999999,0.1772044355,0.36700000000000005,1.0,0.004277857
"Mason,WA",52758.0,7.046523442000001,0.6144417536,0.0330377308,0.455,0.6369627177,0.0261710372
"Okanogan,WA",41726.0,11.802678485,0.5973978599,0.0857284526,0.193,0.7998784046999999,0.0550606029
"Pacific,WA",43168.0,17.747505756,0.6926386233,0.1348115642,0.22699999999999998,0.6477055449,0.026590645299999997
"Pend Oreille,WA",48706.0,9.9327628362,0.5882624414000001,0.14353247,0.37,0.8310899162000001,0.0046086675
"Pierce,WA",64312.0,7.3463719587,0.8449243925,0.0832325093,0.435,0.06590713320000001,0.0255652414
"San Juan,WA",59658.0,17.228648782,0.8887056884000001,0.0005224529000000001,0.061,1.0,0.011679394199999998
"Skagit,WA",60442.0,11.243701065,0.7722175174,0.07392385950000001,0.301,0.29021137539999997,0.0394285209
"Skamania,WA",55802.0,7.9372078667,0.9718958973,0.0115036294,0.47600000000000003,1.0,0.0117832622
"Snohomish,WA",78582.0,7.2103466533,0.8692647914,0.03891606,0.45399999999999996,0.108194607,0.034181502999999995
"Spokane,WA",52933.0,9.8992758863,0.8768603267,0.0441381865,0.22899999999999998,0.1367171667,0.013894159599999999
"Stevens,WA",51303.0,10.047726702,0.4395947715,0.13521338900000002,0.39799999999999996,0.7920562358,0.00362529
"Thurston,WA",65684.0,9.5720052238,0.8689388894,0.0699040915,0.303,0.20988726100000002,0.0168821007
"Wahkiakum,WA",54162.0,14.844136566,0.11714429359999999,0.3080990046,0.46399999999999997,1.0,0.0028132991999999996
"Walla Walla,WA",53598.0,8.9495840101,0.8298089518999999,0.051239955700000006,0.10300000000000001,0.1712458107,0.0429247708
"Whatcom,WA",56636.0,11.588249702999999,0.8394004176000001,0.0747094432,0.213,0.2587352093,0.0238807778
"Whitman,WA",42693.0,9.5481246238,0.7562980168000001,0.0825747481,0.154,0.2753037341,0.0153108364
"Yakima,WA",48232.0,8.2385564442,0.7923948839,0.0540218375,0.174,0.2351920602,0.10901970470000001
"Barbour,WV",36485.0,8.9798850575,0.359816746,0.040750609199999996,0.418,0.8372415456,0.0014364227
"Berkeley,WV",56966.0,8.5790118051,0.5358887961,0.0756341242,0.365,0.3162553159,0.0060303456000000005
"Boone,WV",36313.0,8.1293855896,0.06597913030000001,0.026252553199999997,0.515,0.8140809615000001,0.0011203729
"Braxton,WV",36612.0,11.099549081,0.44336569579999996,0.0877958924,0.365,1.0,0.0004378603
"Brooke,WV",46020.0,14.132762312999999,0.8552910383,0.07379487950000001,0.38,0.42128879469999997,0.00035584019999999997
"Cabell,WV",39462.0,14.043203502999999,0.8239703485,0.0437123408,0.251,0.21558571,0.0052316316
"Calhoun,WV",33818.0,5.3547523426999994,0.0284515537,0.07794559059999999,0.406,1.0,0.0022547914
"Clay,WV",33706.0,4.4893378227,0.1174089069,0.0952446081,0.573,1.0,0.0015254635
"Doddridge,WV",40524.0,7.3385518591,0.5226773957999999,0.00843072,0.547,1.0,0.0036168621000000002
"Fayette,WV",38829.0,11.778563015,0.5644779426,0.08363266030000001,0.386,0.5787267317,0.0028691031
"Gilmer,WV",35325.0,10.565860531,0.3107097665,0.029081845800000002,0.41,0.6071551823,0.015923566899999998
"Grant,WV",38477.0,11.898691144,0.5590181788,0.099562921,0.341,0.7867973528,0.0042983792
"Greenbrier,WV",38784.0,16.330667868,0.44458850060000005,0.0832475192,0.369,0.6973506201,0.0034950536
"Hampshire,WV",45172.0,8.5642101657,0.3516524787,0.1595377497,0.545,1.0,0.0022380377
"Hancock,WV",44889.0,15.093073956,0.9510692398,0.0939517064,0.322,0.30310340329999996,0.0052242207
"Hardy,WV",40243.0,12.272596015,0.6783600713,0.14358311880000002,0.313,0.8052049911,0.0202502844
"Harrison,WV",46548.0,17.027097826,0.7123692093999999,0.0448712009,0.258,0.37049740229999995,0.0014513116
"Jackson,WV",43544.0,10.603003044,0.2988257848,0.0533277089,0.435,0.7143884153,0.00043522410000000004
"Jefferson,WV",71315.0,8.8523777487,0.6294067068,0.011822753,0.535,0.48373770979999997,0.0060738024
"Kanawha,WV",44956.0,17.893931992,0.8435277604000001,0.07698364349999999,0.21600000000000003,0.2518815102,0.0022233643
"Lewis,WV",36826.0,16.41536965,0.7275836795,0.0228867895,0.435,0.6898973857999999,0.002658195
"Lincoln,WV",32477.0,5.603548914299999,0.2018416206,0.0001776146,0.61,1.0,0.0009425071
"Logan,WV",35667.0,8.3556631227,0.4246523147,0.022502876800000002,0.307,0.7075089133,0.0017169192000000002
"McDowell,WV",24460.0,7.5623897151,0.44182155289999997,0.0063514839000000005,0.41,0.8599014155,0.0057905994
"Marion,WV",45712.0,16.512955642999998,0.6019887270000001,0.052985588099999995,0.34299999999999997,0.4148321458,0.0030884416999999997
"Marshall,WV",42357.0,13.759459628,0.8702087172,0.09058816119999999,0.297,0.48992660159999996,0.0015340426999999998
"Mason,WV",42187.0,14.794540814000001,0.5447957839,0.0848425425,0.408,0.6500878349,0.001523021
"Mercer,WV",36871.0,14.060558497999999,0.4378934858,0.0850932143,0.233,0.40731401770000003,0.0074727556
"Mineral,WV",45437.0,13.842847255,0.5929391747999999,0.0500815539,0.355,0.6459308096,0.0047032732
"Mingo,WV",30638.0,11.070694290999999,0.5563545587,0.0238950222,0.423,0.8973881292,0.0007104053
"Monongalia,WV",49725.0,10.361103649,0.9310212186,0.0709787157,0.21600000000000003,0.2686273898,0.0051816119
"Monroe,WV",38395.0,9.6253516955,0.3935713228,0.0544775167,0.489,0.8852021923000001,0.0
"Morgan,WV",59573.0,15.978087195,0.636907816,0.07437270650000001,0.484,1.0,0.0030533437
"Nicholas,WV",37359.0,12.893646949,0.5023062555,0.026852105299999998,0.39899999999999997,0.8715739717000001,0.0004926917
"Ohio,WV",43240.0,21.826963266,0.8797335913,0.0809360784,0.22,0.23092500510000002,0.0014152209
"Pendleton,WV",39951.0,11.066537557,0.8595191683,0.1813775671,0.387,1.0,0.0014343087
"Pleasants,WV",47276.0,18.243419338,0.6761341223,0.0326011161,0.45,0.5446416831,0.0017827755999999999
"Pocahontas,WV",35906.0,12.780295109,0.9339373781,0.17566593079999998,0.381,1.0,0.0
"Preston,WV",44438.0,10.017678256,0.2568019093,0.07989508690000001,0.474,0.9045047733,0.00928067
"Putnam,WV",56789.0,11.08218407,0.6300328011,0.056885556500000004,0.373,0.3578380132,0.000543295
"Raleigh,WV",42282.0,11.353373758,0.5757237600999999,0.1318911454,0.268,0.39258676880000004,0.0099241733
"Randolph,WV",38549.0,11.330083087,0.8248937256000001,0.0357409739,0.225,0.6238394831,0.0007564024
"Ritchie,WV",42154.0,15.027048687999999,0.3123743899,0.048794338799999996,0.381,1.0,0.0008365575999999999
"Roane,WV",35135.0,6.9276065120000005,0.4358166957,0.0811446329,0.39899999999999997,0.7999464023,0.0004361099
"Summers,WV",31458.0,9.8194727698,0.5817476844,0.054461099400000004,0.419,0.7212608601999999,0.0032820192
"Taylor,WV",44598.0,13.599810785,0.7286179343000001,0.0082201231,0.445,0.5970405445,0.0021885943
"Tucker,WV",42128.0,7.177720356,0.9854362134,0.0118046105,0.42100000000000004,1.0,0.0
"Tyler,WV",42429.0,16.713091922,0.7610773241,0.044918458099999996,0.45899999999999996,0.9105125976999999,0.0007029053
"Upshur,WV",40509.0,14.540754504,0.6918858745,0.0271880179,0.32899999999999996,0.6400181413,0.0
"Wayne,WV",40881.0,8.0544775573,0.4800734446,0.0440023219,0.315,0.6518678939,0.0019466216
"Webster,WV",30578.0,9.137635636799999,0.4537906926,0.0065930081000000005,0.368,1.0,0.0
"Wetzel,WV",42679.0,17.7035913,0.5312066574000001,0.19887948789999998,0.36700000000000005,0.5385635892,0.0017773682000000002
"Wirt,WV",37542.0,8.5034013605,0.4525100577,0.0015391143,0.56,1.0,0.0012678863
"Wood,WV",46737.0,19.432748809,0.7633630802,0.0660363798,0.201,0.2677446065,0.0010447908
"Wyoming,WV",36018.0,7.2231501964,0.5928307279,0.0370986236,0.44299999999999995,0.888846865,0.0003287465
"Adams,WI",42390.0,8.933889219800001,0.5276646707,0.033279784900000005,0.401,1.0,0.008208004100000001
"Ashland,WI",41949.0,17.673420438,0.6382372964999999,0.1278155462,0.151,0.5486166986,0.0009966777
"Barron,WI",49581.0,16.89967737,0.7182908218999999,0.0313761059,0.201,0.6592762154,0.0086545844
"Bayfield,WI",50666.0,14.689190090999999,0.715265752,0.1044113351,0.316,1.0,0.0016
"Brown,WI",58449.0,8.7353798344,0.9485619358,0.0585334979,0.152,0.1449434895,0.0227802421
"Buffalo,WI",52885.0,13.644633111,0.6720394495,0.0660481928,0.382,1.0,0.0099760575
"Burnett,WI",48087.0,21.109571871,0.7135278515000001,0.029052684199999998,0.32799999999999996,1.0,0.0028070656
"Calumet,WI",72752.0,9.6459145533,0.836045823,0.0431126546,0.21899999999999997,0.2753466337,0.0120559327
"Chippewa,WI",54659.0,11.490453479000001,0.6895938476000001,0.05053847190000001,0.242,0.4614275415,0.0032458840999999997
"Clark,WI",48675.0,14.515894905,0.4785817238,0.0149368374,0.264,0.9172960507,0.015818388500000002
"Columbia,WI",62036.0,13.217489382,0.7447257755,0.014778371799999999,0.402,0.6067073707,0.0080256822
"Crawford,WI",46698.0,12.811908974000001,0.7289714011,0.046491960199999995,0.276,0.6241888969,0.007106729
"Dane,WI",70815.0,12.623103909000001,0.9492002220999999,0.0513493332,0.23399999999999999,0.12329917859999999,0.019357878999999998
"Dodge,WI",56949.0,11.525163272999999,0.8484773375,0.0383707968,0.317,0.4864182787,0.0056789095
"Door,WI",56298.0,21.049575379,0.7350368904000001,0.0257811913,0.185,0.6898686342,0.0053363397
"Douglas,WI",50340.0,13.302447192,0.7338934306,0.0848567762,0.278,0.38755406600000003,0.0016188267
"Dunn,WI",52181.0,12.360383846,0.626969469,0.0457809787,0.308,0.5931322252000001,0.0050319242
"Eau Claire,WI",52209.0,12.927868370999999,0.8057648679,0.0649960946,0.14400000000000002,0.2300072922,0.0114227998
"Florence,WI",47704.0,8.960573476699999,0.73027357,0.0531212331,0.165,1.0,0.0
"Fond du Lac,WI",58920.0,12.650407460999999,0.8323182431,0.0681479673,0.23,0.35129337909999997,0.0119244233
"Forest,WI",42072.0,12.145301975999999,0.8334049870999999,0.1385978921,0.268,1.0,0.0051192554
"Grant,WI",47512.0,11.866028708,0.7015700672,0.039592119,0.264,0.6448797063,0.0044060951
"Green,WI",60846.0,11.563491637,0.7766407904000001,0.0481300237,0.348,0.6021660061999999,0.0048010974
"Green Lake,WI",50386.0,20.152736529000002,0.7058947037000001,0.0670323624,0.314,0.7432680698999999,0.0124525352
"Iowa,WI",58372.0,13.018099357,0.6290792418,0.0572043113,0.38,0.7992147592000001,0.0046967257
"Iron,WI",41597.0,13.807386952,0.6245774172,0.058829607,0.25,0.6779918864,0.0010580144999999999
"Jackson,WI",51024.0,14.595699134,0.6552887672,0.130449642,0.299,0.7223825126000001,0.004450885
"Jefferson,WI",60744.0,12.890407881,0.7734627058,0.0189468799,0.32299999999999995,0.3405109576,0.013162664499999999
"Juneau,WI",47938.0,14.109212935,0.5919216922,0.0842495251,0.276,0.8349459946,0.004272992299999999
"Kenosha,WI",59622.0,7.5399110647,0.9691634721,0.0679545562,0.37200000000000005,0.1072308413,0.014148073
"Kewaunee,WI",61074.0,13.257389767000001,0.6482453582,0.0015660045000000001,0.35,0.723340138,0.0092310866
"La Crosse,WI",55151.0,13.619598687,0.9265688515,0.056784253300000004,0.14800000000000002,0.1682775345,0.0148639049
"Lafayette,WI",56074.0,11.88424743,0.4841411262,0.0429718333,0.322,1.0,0.0111493374
"Langlade,WI",44522.0,21.328616761,0.6699204085,0.10890505589999999,0.268,0.5916303749,0.00330033
"Lincoln,WI",54471.0,15.010721944,0.7525658420999999,0.037873798199999996,0.303,0.5404794211,0.0009679821000000001
"Manitowoc,WI",53633.0,10.901435982,0.7608973256999999,0.0533074163,0.18899999999999997,0.3886201223,0.0110221496
"Marathon,WI",56223.0,13.616156858,0.7343636947,0.056753072599999996,0.16899999999999998,0.4299023593,0.0162501868
"Marinette,WI",44265.0,15.40945113,0.7765934512999999,0.1019271737,0.21899999999999997,0.6182902584000001,0.0028056929999999997
"Marquette,WI",50032.0,9.2868988391,0.5445988055,0.0034586125,0.405,1.0,0.006479481600000001
"Menominee,WI",36562.0,8.7469932211,0.0196124764,0.1083295111,0.11199999999999999,1.0,0.0083538084
"Milwaukee,WI",47666.0,8.6453977353,0.9872095048,0.0252260756,0.253,0.001920368,0.0334410002
"Monroe,WI",56400.0,12.07490834,0.6659503503,0.072566031,0.245,0.5767241958,0.010785057399999999
"Oconto,WI",58025.0,11.753706424,0.6361922464,0.0366796715,0.43700000000000006,0.8134360064,0.0064572279
"Oneida,WI",50938.0,16.026091602,0.7085949219,0.0305912003,0.218,0.7497083171,0.0018527232
"Outagamie,WI",61764.0,11.078064885999998,0.927043776,0.0244377698,0.187,0.24738673989999999,0.0097427972
"Ozaukee,WI",85706.0,11.496869664,0.9049134788,0.0421360532,0.353,0.2488685688,0.0054697361
"Pierce,WI",70086.0,12.961921299,0.805553524,0.046507134500000005,0.434,0.5364830932,0.0064988653
"Polk,WI",53661.0,18.876176884,0.6744712137000001,0.0072333598,0.41100000000000003,0.8546544509,0.0055807634
"Portage,WI",55064.0,12.924667650999998,0.8022108284999999,0.0529760223,0.203,0.36031648549999995,0.0060598824
"Price,WI",46414.0,18.321729571,0.6727876262000001,0.0431092166,0.22,1.0,0.0013652913000000001
"Racine,WI",56246.0,9.6370719705,0.9002241464,0.0832537504,0.32899999999999996,0.122779006,0.015955816299999998
"Richland,WI",50306.0,10.288653901,0.6187226014,0.0771397558,0.33,0.7213806115000001,0.0038305004
"Rock,WI",51573.0,10.591645607,0.9048281368000001,0.10556637630000001,0.28300000000000003,0.2041651334,0.0129873567
"Rusk,WI",43075.0,13.452279807,0.4869535751,0.1438291379,0.271,0.7662487292,0.0069372693999999995
"St. Croix,WI",75619.0,11.198336247,0.8693461379,0.0213646565,0.447,0.53168534,0.0061006420999999995
"Sauk,WI",57647.0,14.141604601,0.7697173099,0.0193808363,0.258,0.4614689557,0.0087468461
"Sawyer,WI",44180.0,15.266243283,0.6910672223000001,0.06858752900000001,0.228,0.8420003624,0.0023725553
"Shawano,WI",50203.0,15.010652721,0.6018498653000001,0.0366043633,0.336,0.7439271496,0.0039818265000000005
"Sheboygan,WI",55594.0,15.228997395,0.8764577039,0.020486451,0.16,0.2828486585,0.013314072199999999
"Taylor,WI",50963.0,10.755316549000002,0.6008990285,0.0800055904,0.242,0.8044371404999999,0.0063582321
"Trempealeau,WI",53142.0,15.228426396,0.8180177679,0.0032249902,0.315,0.8961340922,0.017965375800000002
"Vernon,WI",51002.0,15.079000852,0.6882746112,0.0612308661,0.369,0.8569173412000001,0.0099104183
"Vilas,WI",45902.0,20.573245429,0.9287447503,0.0173750644,0.204,1.0,0.0026249271
"Walworth,WI",58904.0,11.67269756,0.8945885667,0.0851499418,0.331,0.34197088859999997,0.0235442441
